,UUID,FirstAppearance,treatment
1270,7c942a59a515417e9550cbe0c62edb97,2023-07-13,0
1271,7c942a59a515417e9550cbe0c62edb97,2023-07-13,0
1272,7c942a59a515417e9550cbe0c62edb97,2023-07-13,0
1273,7c942a59a515417e9550cbe0c62edb97,2023-07-13,0
1274,7c942a59a515417e9550cbe0c62edb97,2023-07-13,0
1275,7c942a59a515417e9550cbe0c62edb97,2023-07-13,0
1276,7c942a59a515417e9550cbe0c62edb97,2023-07-13,0
1277,7c942a59a515417e9550cbe0c62edb97,2023-07-13,0
1278,7c942a59a515417e9550cbe0c62edb97,2023-07-13,0
1279,7c942a59a515417e9550cbe0c62edb97,2023-07-13,0
1280,7c96455a60394e2fbe834d9f2f45de7b,2023-07-13,0
1281,7c96455a60394e2fbe834d9f2f45de7b,2023-07-13,0
1282,7c96455a60394e2fbe834d9f2f45de7b,2023-07-13,0
1283,7cb2c76f5bf84534ba7684ec80103bb6,2023-07-13,0
1284,7cb2c76f5bf84534ba7684ec80103bb6,2023-07-13,0
1285,7cb2c76f5bf84534ba7684ec80103bb6,2023-07-13,0
1286,7cb2c76f5bf84534ba7684ec80103bb6,2023-07-13,0
1287,7cb2c76f5bf84534ba7684ec80103bb6,2023-07-13,0
1288,7cb2c76f5bf84534ba7684ec80103bb6,2023-07-13,0
1289,7cb2c76f5bf84534ba7684ec80103bb6,2023-07-13,0
1290,7cb2c76f5bf84534ba7684ec80103bb6,2023-07-13,0
1291,7cb2c76f5bf84534ba7684ec80103bb6,2023-07-13,0
1292,7cb2c76f5bf84534ba7684ec80103bb6,2023-07-13,0
1293,7cb2c76f5bf84534ba7684ec80103bb6,2023-07-13,0
1294,7cb2e3d4ec18468bb71afc684aa413d2,2023-07-13,0
1295,7cb2e3d4ec18468bb71afc684aa413d2,2023-07-13,0
1296,7cb2e3d4ec18468bb71afc684aa413d2,2023-07-13,0
1297,7cb2e3d4ec18468bb71afc684aa413d2,2023-07-13,0
1298,7cb2e3d4ec18468bb71afc684aa413d2,2023-07-13,0
1299,7cb2e3d4ec18468bb71afc684aa413d2,2023-07-13,0
1300,7cb2e3d4ec18468bb71afc684aa413d2,2023-07-13,0
1301,7cb2e3d4ec18468bb71afc684aa413d2,2023-07-13,0
1302,7cb2e3d4ec18468bb71afc684aa413d2,2023-07-13,0
1303,7cb2e3d4ec18468bb71afc684aa413d2,2023-07-13,0
1304,7cb2e3d4ec18468bb71afc684aa413d2,2023-07-13,0
1305,7cb2e3d4ec18468bb71afc684aa413d2,2023-07-13,0
1306,7cb2e3d4ec18468bb71afc684aa413d2,2023-07-13,0
1307,7cb8a1cad913424db53ab573d030eba3,2023-07-13,0
1308,7cc19c272d5048178069b8818ff49dac,2023-07-13,0
1309,7cc19c272d5048178069b8818ff49dac,2023-07-13,0
1310,7cc19c272d5048178069b8818ff49dac,2023-07-13,0
1311,7cc19c272d5048178069b8818ff49dac,2023-07-13,0
1312,7cdf05d34aaf495f9a55d434ca23ce56,2023-07-13,0
1313,7cdf05d34aaf495f9a55d434ca23ce56,2023-07-13,0
1314,7cdf05d34aaf495f9a55d434ca23ce56,2023-07-13,0
1315,7cdf05d34aaf495f9a55d434ca23ce56,2023-07-13,0
1316,7cdf05d34aaf495f9a55d434ca23ce56,2023-07-13,0
1317,7cdf05d34aaf495f9a55d434ca23ce56,2023-07-13,0
1318,7cdf05d34aaf495f9a55d434ca23ce56,2023-07-13,0
1319,7cdf05d34aaf495f9a55d434ca23ce56,2023-07-13,0
1320,7ce26276a54a49f6a5e83f187a366d05,2023-07-13,0
1321,7ce26276a54a49f6a5e83f187a366d05,2023-07-13,0
1322,7ce26276a54a49f6a5e83f187a366d05,2023-07-13,0
1323,7ce26276a54a49f6a5e83f187a366d05,2023-07-13,0
1324,7ce26276a54a49f6a5e83f187a366d05,2023-07-13,0
1325,7ce26276a54a49f6a5e83f187a366d05,2023-07-13,0
1326,7d03341a4cfd412988290959c6111313,2023-07-13,0
1327,7d14dfb456ec4d6f848260261a20a4a6,2023-07-13,0
1328,7d1adf5ba40a47a1e536fe783b2833bb,2023-07-13,0
1329,7d2a1e7e5c0a43c3886756047879275e,2023-07-13,0
1330,7d2a1e7e5c0a43c3886756047879275e,2023-07-13,0
1331,7d2a1e7e5c0a43c3886756047879275e,2023-07-13,0
1332,7d2a1e7e5c0a43c3886756047879275e,2023-07-13,0
1333,7d2a1e7e5c0a43c3886756047879275e,2023-07-13,0
1334,7d4b819aca2c4bd2af17b56a526278ae,2023-07-13,0
1335,7d5a0cf7909c4a8f9bcdc212987a521a,2023-07-13,0
1336,7d6a6350ec0147e293bd71aadc2d83e4,2023-07-13,0
1337,7d6a6350ec0147e293bd71aadc2d83e4,2023-07-13,0
1338,7d6a6350ec0147e293bd71aadc2d83e4,2023-07-13,0
1339,7d6a6350ec0147e293bd71aadc2d83e4,2023-07-13,0
1340,7d6a6350ec0147e293bd71aadc2d83e4,2023-07-13,0
1341,7d781a03cdf5418e9c6c93d0e40ce81a,2023-07-13,0
1342,7d781a03cdf5418e9c6c93d0e40ce81a,2023-07-13,0
1343,7db8e06b1fe24b8c910d74be351d2d6c,2023-07-13,0
1344,7db8e06b1fe24b8c910d74be351d2d6c,2023-07-13,0
1345,7db8e06b1fe24b8c910d74be351d2d6c,2023-07-13,0
1346,7db8e06b1fe24b8c910d74be351d2d6c,2023-07-13,0
1347,7db8e06b1fe24b8c910d74be351d2d6c,2023-07-13,0
1348,7dc58857916a445a842ffedb9f0d7663,2023-07-13,0
1349,7dc58857916a445a842ffedb9f0d7663,2023-07-13,0
1350,7dc58857916a445a842ffedb9f0d7663,2023-07-13,0
1351,7dc58857916a445a842ffedb9f0d7663,2023-07-13,0
1352,7dcb6b6c54a24095890d5c89ddbacecd,2023-07-13,0
1353,7ddf891daba34785a670d72d86ce5ef7,2023-07-13,0
1354,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1355,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1356,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1357,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1358,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1359,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1360,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1361,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1362,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1363,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1364,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1365,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1366,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1367,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1368,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1369,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1370,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1371,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1372,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1373,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1374,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1375,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1376,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1377,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1378,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1379,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1380,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1381,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1382,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1383,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1384,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1385,7de5ab58379c41019ce44f6f773a020e,2023-07-13,0
1386,7e021aca8718413881e3c66876161225,2023-07-13,0
1387,7e021aca8718413881e3c66876161225,2023-07-13,0
1388,7e021aca8718413881e3c66876161225,2023-07-13,0
1389,7e2c54be2d694050b0159661fa782a05,2023-07-13,0
1390,7e2c54be2d694050b0159661fa782a05,2023-07-13,0
1391,7e2c54be2d694050b0159661fa782a05,2023-07-13,0
1392,7e2c54be2d694050b0159661fa782a05,2023-07-13,0
1393,7e2c54be2d694050b0159661fa782a05,2023-07-13,0
1394,7e2c54be2d694050b0159661fa782a05,2023-07-13,0
1395,7e2c54be2d694050b0159661fa782a05,2023-07-13,0
1396,7e2c54be2d694050b0159661fa782a05,2023-07-13,0
1397,7e4929a3ad22fee0864b7a5297ee97e6,2023-07-13,0
1398,7e4929a3ad22fee0864b7a5297ee97e6,2023-07-13,0
1399,7e4929a3ad22fee0864b7a5297ee97e6,2023-07-13,0
1400,7e4929a3ad22fee0864b7a5297ee97e6,2023-07-13,0
1401,7e61ee66f52b4d85a40cbdccc54e335d,2023-07-13,0
1402,7e61ee66f52b4d85a40cbdccc54e335d,2023-07-13,0
1403,7e61ee66f52b4d85a40cbdccc54e335d,2023-07-13,0
1404,7e684b73296e4825a561d100471cad53,2023-07-13,0
1405,7e684b73296e4825a561d100471cad53,2023-07-13,0
1406,7e684b73296e4825a561d100471cad53,2023-07-13,0
1407,7e7811739947469199801daa52409f53,2023-07-13,0
1408,7e7811739947469199801daa52409f53,2023-07-13,0
1409,7e7811739947469199801daa52409f53,2023-07-13,0
1410,7e7811739947469199801daa52409f53,2023-07-13,0
1411,7e7811739947469199801daa52409f53,2023-07-13,0
1412,7e7811739947469199801daa52409f53,2023-07-13,0
1413,7e7811739947469199801daa52409f53,2023-07-13,0
1414,7e7811739947469199801daa52409f53,2023-07-13,0
1415,7e7811739947469199801daa52409f53,2023-07-13,0
1416,7e7811739947469199801daa52409f53,2023-07-13,0
1417,7e7811739947469199801daa52409f53,2023-07-13,0
1418,7e7811739947469199801daa52409f53,2023-07-13,0
1419,7e7811739947469199801daa52409f53,2023-07-13,0
1420,7e7811739947469199801daa52409f53,2023-07-13,0
1421,7e7811739947469199801daa52409f53,2023-07-13,0
1422,7e7811739947469199801daa52409f53,2023-07-13,0
1423,7e7811739947469199801daa52409f53,2023-07-13,0
1424,7e7811739947469199801daa52409f53,2023-07-13,0
1425,7e7811739947469199801daa52409f53,2023-07-13,0
1426,7e7811739947469199801daa52409f53,2023-07-13,0
1427,7e7811739947469199801daa52409f53,2023-07-13,0
1428,7e7811739947469199801daa52409f53,2023-07-13,0
1429,7e7811739947469199801daa52409f53,2023-07-13,0
1430,7e7811739947469199801daa52409f53,2023-07-13,0
1431,7e7811739947469199801daa52409f53,2023-07-13,0
1432,7e7811739947469199801daa52409f53,2023-07-13,0
1433,7e7811739947469199801daa52409f53,2023-07-13,0
1434,7e7811739947469199801daa52409f53,2023-07-13,0
1435,7e7811739947469199801daa52409f53,2023-07-13,0
1436,7e7811739947469199801daa52409f53,2023-07-13,0
1437,7e7811739947469199801daa52409f53,2023-07-13,0
1438,7e7811739947469199801daa52409f53,2023-07-13,0
1439,7e7811739947469199801daa52409f53,2023-07-13,0
1440,7e7811739947469199801daa52409f53,2023-07-13,0
1441,7e7811739947469199801daa52409f53,2023-07-13,0
1442,7e7811739947469199801daa52409f53,2023-07-13,0
1443,7e7811739947469199801daa52409f53,2023-07-13,0
1444,7e7811739947469199801daa52409f53,2023-07-13,0
1445,7e7811739947469199801daa52409f53,2023-07-13,0
1446,7e7811739947469199801daa52409f53,2023-07-13,0
1447,7e7811739947469199801daa52409f53,2023-07-13,0
1448,7e7811739947469199801daa52409f53,2023-07-13,0
1449,7e7811739947469199801daa52409f53,2023-07-13,0
1450,7e7811739947469199801daa52409f53,2023-07-13,0
1451,7e7811739947469199801daa52409f53,2023-07-13,0
1452,7e7811739947469199801daa52409f53,2023-07-13,0
1453,7e7811739947469199801daa52409f53,2023-07-13,0
1454,7e7811739947469199801daa52409f53,2023-07-13,0
1455,7e7811739947469199801daa52409f53,2023-07-13,0
1456,7e7811739947469199801daa52409f53,2023-07-13,0
1457,7ea2c4ee8f4643f89a40d5baa1c1f0e4,2023-07-13,0
1458,7ea2c4ee8f4643f89a40d5baa1c1f0e4,2023-07-13,0
1459,7ea2c4ee8f4643f89a40d5baa1c1f0e4,2023-07-13,0
1460,7ea2c4ee8f4643f89a40d5baa1c1f0e4,2023-07-13,0
1461,7ea2c4ee8f4643f89a40d5baa1c1f0e4,2023-07-13,0
1462,7ea2c4ee8f4643f89a40d5baa1c1f0e4,2023-07-13,0
1463,7ea2c4ee8f4643f89a40d5baa1c1f0e4,2023-07-13,0
1464,7eb53de02e7d4e95bd379863f9c385bb,2023-07-13,0
1465,7ebb3292e7164351989d894454c6542d,2023-07-13,0
1466,7ebb3292e7164351989d894454c6542d,2023-07-13,0
1467,7ecd5fd02cfa4764b9cb58b2e52856a2,2023-07-13,0
1468,7ecd5fd02cfa4764b9cb58b2e52856a2,2023-07-13,0
1469,7ecd5fd02cfa4764b9cb58b2e52856a2,2023-07-13,0
1470,7ecd5fd02cfa4764b9cb58b2e52856a2,2023-07-13,0
1471,7ecd5fd02cfa4764b9cb58b2e52856a2,2023-07-13,0
1472,7ecd5fd02cfa4764b9cb58b2e52856a2,2023-07-13,0
1473,7ecd5fd02cfa4764b9cb58b2e52856a2,2023-07-13,0
1474,7ee26499f97b43d3a369bc4faaf73a87,2023-07-13,0
1475,7ef60f67c5184cb98e792707a9d1b87b,2023-07-13,0
1476,7f142f04340e42528681642fac03a3d2,2023-07-13,0
1477,7f142f04340e42528681642fac03a3d2,2023-07-13,0
1478,7f142f04340e42528681642fac03a3d2,2023-07-13,0
1479,7f142f04340e42528681642fac03a3d2,2023-07-13,0
1480,7f142f04340e42528681642fac03a3d2,2023-07-13,0
1481,7f142f04340e42528681642fac03a3d2,2023-07-13,0
1482,7f142f04340e42528681642fac03a3d2,2023-07-13,0
1483,7f142f04340e42528681642fac03a3d2,2023-07-13,0
1484,7f142f04340e42528681642fac03a3d2,2023-07-13,0
1485,7f142f04340e42528681642fac03a3d2,2023-07-13,0
1486,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1487,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1488,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1489,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1490,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1491,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1492,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1493,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1494,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1495,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1496,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1497,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1498,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1499,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1500,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1501,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1502,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1503,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1504,7f1502078c004d6ea838245c44ad0680,2023-07-13,0
1505,7f2f1fb2b2b0416bbfd48347c5c75f91,2023-07-13,0
1506,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1507,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1508,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1509,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1510,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1511,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1512,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1513,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1514,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1515,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1516,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1517,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1518,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1519,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1520,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1521,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1522,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1523,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1524,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1525,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1526,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1527,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1528,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1529,7f4c4fc1f76f4b47800abcc3e0c29d1b,2023-07-13,0
1530,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1531,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1532,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1533,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1534,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1535,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1536,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1537,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1538,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1539,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1540,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1541,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1542,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1543,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1544,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1545,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1546,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1547,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1548,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1549,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1550,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1551,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1552,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1553,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1554,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1555,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1556,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1557,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1558,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1559,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1560,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1561,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1562,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1563,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1564,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1565,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1566,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1567,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1568,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1569,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1570,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1571,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1572,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1573,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1574,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1575,7f52b5e76d014f1a8cd490a8c15e30f9,2023-07-13,0
1576,7f556e2466a6412b99eb4de4f6437516,2023-07-13,0
1577,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1578,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1579,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1580,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1581,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1582,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1583,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1584,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1585,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1586,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1587,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1588,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1589,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1590,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1591,7f5d9c73737341658ead6a5e6ac7c996,2023-07-13,0
1592,7f6570ca9ff04575812dbee4cae96879,2023-07-13,0
1593,7f9195a7c6a3beed1e753de3f59a9d74,2023-07-13,0
1594,7f9195a7c6a3beed1e753de3f59a9d74,2023-07-13,0
1595,7f9195a7c6a3beed1e753de3f59a9d74,2023-07-13,0
1596,7f936d4aa65643899ba76409462ecd76,2023-07-13,0
1597,7f936d4aa65643899ba76409462ecd76,2023-07-13,0
1598,7f98c9b7638142429b24719581aa3c28,2023-07-13,0
1599,7f98c9b7638142429b24719581aa3c28,2023-07-13,0
1600,7f98c9b7638142429b24719581aa3c28,2023-07-13,0
1601,7fb369149d704e42a7b00d5ee50287dd,2023-07-13,0
1602,7fd98e42340549ad858dbbbbb87b7a12,2023-07-13,0
1603,7fd98e42340549ad858dbbbbb87b7a12,2023-07-13,0
1604,7fd98e42340549ad858dbbbbb87b7a12,2023-07-13,0
1605,7fd98e42340549ad858dbbbbb87b7a12,2023-07-13,0
1606,7fd98e42340549ad858dbbbbb87b7a12,2023-07-13,0
1607,7fd98e42340549ad858dbbbbb87b7a12,2023-07-13,0
1608,7fd98e42340549ad858dbbbbb87b7a12,2023-07-13,0
1609,7fd98e42340549ad858dbbbbb87b7a12,2023-07-13,0
1610,8019bc6e2d584e61839f85e607699750,2023-07-13,0
1611,8019bc6e2d584e61839f85e607699750,2023-07-13,0
1612,8019bc6e2d584e61839f85e607699750,2023-07-13,0
1613,8019bc6e2d584e61839f85e607699750,2023-07-13,0
1614,806a5d4214ce49e4a466b00555aa0873,2023-07-13,0
1615,806a5d4214ce49e4a466b00555aa0873,2023-07-13,0
1616,806a5d4214ce49e4a466b00555aa0873,2023-07-13,0
1617,806a5d4214ce49e4a466b00555aa0873,2023-07-13,0
1618,80b0dea19c2e406e80d347935eca04fa,2023-07-13,0
1619,80c59bd3cd9142719e12e5be71cf916b,2023-07-13,0
1620,80c59bd3cd9142719e12e5be71cf916b,2023-07-13,0
1621,80c59bd3cd9142719e12e5be71cf916b,2023-07-13,0
1622,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1623,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1624,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1625,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1626,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1627,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1628,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1629,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1630,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1631,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1632,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1633,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1634,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1635,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1636,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1637,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1638,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1639,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1640,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1641,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1642,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1643,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1644,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1645,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1646,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1647,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1648,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1649,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1650,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1651,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1652,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1653,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1654,80ddd3d199314e84b2e4fe238b49ca7d,2023-07-13,0
1655,810460b0bc35474fb4702135825e86a1,2023-07-13,0
1656,810460b0bc35474fb4702135825e86a1,2023-07-13,0
1657,810460b0bc35474fb4702135825e86a1,2023-07-13,0
1658,810460b0bc35474fb4702135825e86a1,2023-07-13,0
1659,810460b0bc35474fb4702135825e86a1,2023-07-13,0
1660,810460b0bc35474fb4702135825e86a1,2023-07-13,0
1661,810460b0bc35474fb4702135825e86a1,2023-07-13,0
1662,810460b0bc35474fb4702135825e86a1,2023-07-13,0
1663,810460b0bc35474fb4702135825e86a1,2023-07-13,0
1664,810460b0bc35474fb4702135825e86a1,2023-07-13,0
1665,81b45e3b183b48088671caacdfa58a83,2023-07-13,0
1666,81b45e3b183b48088671caacdfa58a83,2023-07-13,0
1667,81b45e3b183b48088671caacdfa58a83,2023-07-13,0
1668,81b45e3b183b48088671caacdfa58a83,2023-07-13,0
1669,81b45e3b183b48088671caacdfa58a83,2023-07-13,0
1670,81b45e3b183b48088671caacdfa58a83,2023-07-13,0
1671,81b45e3b183b48088671caacdfa58a83,2023-07-13,0
1672,81b45e3b183b48088671caacdfa58a83,2023-07-13,0
1673,81b45e3b183b48088671caacdfa58a83,2023-07-13,0
1674,81ba16632bcd404dae0fd08fed43affa,2023-07-13,0
1675,81ba16632bcd404dae0fd08fed43affa,2023-07-13,0
1676,81cea3a63aad47959e4c82e66a7c6424,2023-07-13,0
1677,81d8506994a9421dad6aed987486cb62,2023-07-13,0
1678,81e90ff97acf4fc9ab6b5d52a81da8f8,2023-07-13,0
1679,81e90ff97acf4fc9ab6b5d52a81da8f8,2023-07-13,0
1680,81e90ff97acf4fc9ab6b5d52a81da8f8,2023-07-13,0
